"Education_lev_x_Some_College_minus_Extremely_Likely","DogOwner_lev_x_","EthnicDescription_catN","MedianEducationYears","Education_lev_x_HS_Diploma_minus_Likely","BookBuyerInHome_lev_x_2_book_purchases_in_home","OccupationIndustry_lev_x_Clerical_slash_Office","OccupationIndustry_lev_x_Manufacturing","OccupationIndustry_lev_x_Financial_Services","Education_lev_x_HS_Diploma_minus_Extremely_Likely","BookBuyerInHome_catP","BookBuyerInHome_lev_x_","BookBuyerInHome_lev_x_1_book_purchase_in_home_","OccupationIndustry_lev_x_Skilled_Trades","OccupationIndustry_lev_x_Medical","OccupationIndustry_lev_x_Management","OccupationIndustry_lev_x_Unknown","OccupationIndustry_catP","OccupationIndustry_lev_x_Other","OccupationIndustry_lev_x_Education","BroadEthnicGroupings_catP","ISPSA","BroadEthnicGroupings_catD","EthnicDescription_catP","BroadEthnicGroupings_catN","Education_catP","EthnicDescription_catD","Education_catD","Education_catN","NetWorth_catN","OccupationIndustry_catD","NetWorth_catP","OccupationIndustry_catN","NetWorth_catD","BookBuyerInHome_catD","BookBuyerInHome_catN","PresenceOfChildrenCode_catN","UpscaleBuyerInHome_catN","UpscaleBuyerInHome_catD","UpscaleBuyerInHome_catP","MosaicZ4_catN","Education_lev_x_Bach_Degree_minus_Extremely_Likely","BroadEthnicGroupings_lev_x_Irish","PresenceOfChildrenCode_catP","DogOwner_lev_x_Yes","MosaicZ4_catP","AnyDonation","HighSpenders","OccupationRebinned","HasPet","MagazineSubscriptionCount","gbmPred","lmPred","xgbPred","ensemblePred"
0,1,31.6153692727606,12,0,0,0,0,0,1,0.657533333333333,1,0,0,0,0,1,0.6392,0,0,0.0864666666666667,8,98.1953508955077,0.00266666666666667,-0.797301431687458,0.106,92.3715988654078,96.2498321195847,-2.27438498492552,1.43736033194972,98.4777704868966,0.160066666666667,-0.269804532752573,99.4838694709863,98.9257727609024,-0.232746773281519,-0.591488388313451,2.52600910962644,96.8608775543994,0.971466666666667,0.680511403759795,0,0,0.4706,0,0.7916,0,0,"Other",0,1,335.252716402233,330.078030537136,311.975860595703,325.768869178357
0,1,31.6153692727606,12,0,0,0,0,0,0,0.129733333333333,0,1,0,0,0,1,0.6392,0,0,0.4066,8,98.9335721309893,0.00266666666666667,-0.476240578249076,0.1762,92.3715988654078,98.5510896458431,1.24632102738497,-0.200421836437215,98.4777704868966,0.228466666666667,-0.269804532752573,98.4125606550901,96.8279485605122,5.36700565526439,-0.307667716459207,2.52600910962644,96.8608775543994,0.971466666666667,0.680511403759795,1,0,0.110666666666667,0,0.7916,0,0,"Other",0,0,325.249405387856,353.384590188761,298.616119384766,325.750038320461
0,0,31.6153692727606,13,0,1,0,0,0,0,0.081,0,0,0,0,0,1,0.6392,0,0,0.4066,9,98.9335721309893,0.00266666666666667,-0.476240578249076,0.207466666666667,92.3715988654078,98.5263524382467,4.11552040678816,-0.200421836437215,98.4777704868966,0.228466666666667,-0.269804532752573,98.4125606550901,101.682173192424,-3.97329218946612,2.04412729800174,2.52600910962644,96.8608775543994,0.971466666666667,8.12106225095641,0,0,0.250733333333333,1,0.00166666666666667,0,0,"Other",1,0,325.249405387856,352.828523255399,298.616119384766,325.564682676007
1,0,31.6153692727606,16,0,0,0,0,0,0,0.657533333333333,1,0,0,0,0,0,0.0598666666666667,1,0,0.072,9,101.295783780048,0.00266666666666667,1.0192167636323,0.053,92.3715988654078,96.4221103556902,-0.607422935394595,-0.279819865724562,97.5411379187053,0.1902,4.00160617583862,98.2179821366772,98.9257727609024,-0.232746773281519,-0.591488388313451,2.52600910962644,96.8608775543994,0.971466666666667,0.680511403759795,0,0,0.4706,1,0.7916,0,1,"Other",1,0,325.249405387856,352.089395077334,299.056854248047,325.465218237746
0,0,5.61984697000258,16,0,0,0,0,0,0,0.657533333333333,1,0,0,0,0,0,0.0598666666666667,1,0,0.0217333333333333,8,93.2447708087414,0.0902666666666667,8.37894386686509,0.207466666666667,99.0347147106627,98.5263524382467,4.11552040678816,1.43736033194972,97.5411379187053,0.160066666666667,4.00160617583862,99.4838694709863,98.9257727609024,-0.232746773281519,2.04412729800174,2.52600910962644,96.8608775543994,0.971466666666667,0.680511403759795,0,0,0.250733333333333,1,0.7916,1,0,"Other",1,1,328.826091521308,333.532008181004,313.134307861328,325.164135854547
0,1,5.61984697000258,12,0,0,0,0,0,0,0.657533333333333,1,0,0,0,1,0,0.0589333333333333,0,0,0.00246666666666667,8,95.7184739427018,0.0902666666666667,31.5073223351082,0.0939333333333333,99.0347147106627,95.4265212471927,0.269278892447517,3.50046213814039,101.815887115318,0.103866666666667,-3.14248030155881,97.9854417491854,98.9257727609024,-0.232746773281519,-0.591488388313451,2.52600910962644,96.8608775543994,0.971466666666667,0.680511403759795,0,0,0.4706,0,0.7916,1,0,"Leadership/Management",0,0,319.749006271841,353.701248241263,301.943237304688,325.131163939264
0,1,3.61496175573467,16,0,0,0,0,0,0,0.657533333333333,1,0,0,0,0,1,0.6392,0,0,0.00106666666666667,8,66.4066772879937,0.0753333333333333,40.985598029355,0.207466666666667,95.827530454933,98.5263524382467,4.11552040678816,-0.279819865724562,98.4777704868966,0.1902,-0.269804532752573,98.2179821366772,98.9257727609024,-0.232746773281519,-0.591488388313451,2.52600910962644,96.8608775543994,0.971466666666667,-2.22408194344712,0,0,0.4706,0,0.0264666666666667,1,0,"Other",0,0,317.40695256049,357.658791194228,299.836944580078,324.967562778265
0,1,20.2259006014767,14,0,0,0,0,0,0,0.129733333333333,0,1,0,1,0,0,0.0527333333333333,0,0,0.4066,9,98.9335721309893,0.00213333333333333,-0.476240578249076,0.1762,82.2158578092944,98.5510896458431,1.24632102738497,1.43736033194972,95.1704601516014,0.160066666666667,8.02099026077769,99.4838694709863,96.8279485605122,5.36700565526439,2.04412729800174,2.52600910962644,96.8608775543994,0.971466666666667,0.680511403759795,1,0,0.250733333333333,0,0.7916,1,0,"Healthcare",0,0,321.637338481281,352.707521896416,300.383117675781,324.909326017826
0,1,5.61984697000258,17,1,0,0,0,0,0,0.657533333333333,1,0,0,0,0,1,0.6392,0,0,0.004,5,99.9219586703705,0.0902666666666667,15.2824336000107,0.0441333333333333,99.0347147106627,97.5203305940929,-1.00068938201173,-2.0129328871987,98.4777704868966,0.2184,-0.269804532752573,98.7666250947536,98.9257727609024,-0.232746773281519,-0.591488388313451,2.52600910962644,96.8608775543994,0.971466666666667,0.680511403759795,0,0,0.4706,0,0.7916,1,1,"Other",0,1,327.899865756397,327.722428350873,319.088439941406,324.903578016226
0,1,31.6153692727606,13,0,0,0,0,0,0,0.657533333333333,1,0,0,0,0,1,0.6392,0,0,0.4066,8,98.9335721309893,0.00266666666666667,-0.476240578249076,0.1762,92.3715988654078,98.5510896458431,1.24632102738497,1.43736033194972,98.4777704868966,0.160066666666667,-0.269804532752573,99.4838694709863,98.9257727609024,-0.232746773281519,-0.591488388313451,2.52600910962644,96.8608775543994,0.971466666666667,0.680511403759795,1,0,0.4706,0,0.7916,1,0,"Other",1,0,326.175631152766,348.989323932071,299.390075683594,324.85167692281
0,1,13.125254992672,16,0,0,0,0,0,0,0.129733333333333,0,1,0,0,0,1,0.6392,0,0,0.0864666666666667,9,98.1953508955077,0.0058,-0.797301431687458,0.207466666666667,92.5383271258222,98.5263524382467,4.11552040678816,3.55095695581497,98.4777704868966,0.0308,-0.269804532752573,97.8700474579218,96.8279485605122,5.36700565526439,-3.14089551821507,2.52600910962644,96.8608775543994,0.971466666666667,0.680511403759795,0,0,0.119,0,0.7916,1,1,"Other",0,1,330.714423730748,330.07105308907,313.585754394531,324.790410404783
0,1,-0.742486571208303,15,0,0,0,0,0,0,0.129733333333333,0,1,0,0,0,0,0.0598666666666667,1,0,0.00246666666666667,9,95.7184739427018,0.406866666666667,31.5073223351082,0.207466666666667,98.1901517761769,98.5263524382467,4.11552040678816,1.43736033194972,97.5411379187053,0.160066666666667,4.00160617583862,99.4838694709863,96.8279485605122,5.36700565526439,-0.591488388313451,2.52600910962644,96.8608775543994,0.971466666666667,0.680511403759795,0,0,0.4706,0,0.7916,0,1,"Other",0,2,322.053499710896,338.641492876875,313.646667480469,324.78055335608
0,1,31.6153692727606,15,0,0,0,0,0,0,0.657533333333333,1,0,0,0,0,1,0.6392,0,0,0.4066,9,98.9335721309893,0.00266666666666667,-0.476240578249076,0.207466666666667,92.3715988654078,98.5263524382467,4.11552040678816,-0.200421836437215,98.4777704868966,0.228466666666667,-0.269804532752573,98.4125606550901,98.9257727609024,-0.232746773281519,2.04412729800174,2.52600910962644,96.8608775543994,0.971466666666667,0.680511403759795,0,0,0.250733333333333,0,0.7916,0,0,"Other",1,0,325.249405387856,350.315831449071,298.616119384766,324.727118740564
0,1,5.61984697000258,16,1,0,0,0,0,0,0.657533333333333,1,0,0,0,0,1,0.6392,0,0,0.007,6,86.2070670154982,0.0902666666666667,21.9786131202914,0.0441333333333333,99.0347147106627,97.5203305940929,-1.00068938201173,1.43736033194972,98.4777704868966,0.160066666666667,-0.269804532752573,99.4838694709863,98.9257727609024,-0.232746773281519,2.04412729800174,2.52600910962644,96.8608775543994,0.971466666666667,0.680511403759795,0,0,0.250733333333333,0,0.7916,1,0,"Other",0,0,319.749006271841,348.358228905361,305.849456787109,324.65223065477
0,1,-0.742486571208303,15,0,0,0,0,0,0,0.00873333333333333,0,0,0,0,0,1,0.6392,0,0,0.000533333333333333,8,89.196403587018,0.406866666666667,55.6882324098156,0.184066666666667,98.1901517761769,100.146527534892,-2.44594361468762,3.55095695581497,98.4777704868966,0.0308,-0.269804532752573,97.8700474579218,99.2781491188227,-5.74803010402945,-0.591488388313451,2.52600910962644,96.8608775543994,0.971466666666667,0.680511403759795,0,0,0.4706,0,0.7916,1,0,"Other",0,0,318.333178325401,367.286736852162,287.789459228516,324.469791468693
0,1,-0.742486571208303,12,0,0,0,0,0,0,0.0072,0,0,0,1,0,0,0.0527333333333333,0,0,0.001,8,86.7600980542319,0.406866666666667,17.5772695724852,0.184066666666667,98.1901517761769,100.146527534892,-2.44594361468762,1.43736033194972,95.1704601516014,0.160066666666667,8.02099026077769,99.4838694709863,94.7973646603909,5.23057503295837,2.04412729800174,2.52600910962644,96.8608775543994,0.971466666666667,15.1335007414843,0,0,0.250733333333333,0,0.000466666666666667,0,1,"Healthcare",0,0,318.333178325401,354.942872120097,300.05859375,324.444881398499
1,1,10.0525288153157,16,0,0,0,0,0,0,0.129733333333333,0,1,0,0,0,1,0.6392,0,0,0.0008,9,93.2605320699132,0.0112666666666667,28.7020674601033,0.053,94.7654734666816,96.4221103556902,-0.607422935394595,-0.279819865724562,98.4777704868966,0.1902,-0.269804532752573,98.2179821366772,96.8279485605122,5.36700565526439,-0.591488388313451,2.52600910962644,96.8608775543994,0.971466666666667,0.680511403759795,0,0,0.4706,0,0.7916,0,0,"Other",0,2,322.543101892425,331.602430374123,318.702239990234,324.282590752261
0,1,-2.11933439288015,14,0,0,0,0,0,0,0.657533333333333,1,0,0,0,0,1,0.6392,0,0,0.00246666666666667,9,95.7184739427018,0.0598666666666667,31.5073223351082,0.0612666666666667,95.8838016722418,100.495810794304,1.13459118660455,3.50046213814039,98.4777704868966,0.103866666666667,-0.269804532752573,97.9854417491854,98.9257727609024,-0.232746773281519,-0.591488388313451,2.52600910962644,96.8608775543994,0.971466666666667,0.680511403759795,0,0,0.4706,0,0.7916,1,0,"Other",0,0,317.149196305207,349.636833955534,304.744537353516,323.843522538086
0,1,-4.40448326472119,16,0,0,0,0,0,0,0.657533333333333,1,0,0,0,0,1,0.6392,0,0,0.00246666666666667,7,95.7184739427018,0.120866666666667,31.5073223351082,0.1762,104.755393897465,98.5510896458431,1.24632102738497,3.50046213814039,98.4777704868966,0.103866666666667,-0.269804532752573,97.9854417491854,98.9257727609024,-0.232746773281519,-0.591488388313451,2.52600910962644,96.8608775543994,0.971466666666667,0.680511403759795,1,0,0.4706,0,0.7916,1,1,"Other",0,0,317.149196305207,353.607676514763,300.724609375,323.827160731657
0,1,-0.742486571208303,13,0,0,0,0,0,0,0.129733333333333,0,1,0,0,0,1,0.6392,0,0,0.00106666666666667,9,66.4066772879937,0.406866666666667,40.985598029355,0.1762,98.1901517761769,98.5510896458431,1.24632102738497,-0.200421836437215,98.4777704868966,0.228466666666667,-0.269804532752573,98.4125606550901,96.8279485605122,5.36700565526439,-0.307667716459207,2.52600910962644,96.8608775543994,0.971466666666667,-4.57071254324984,1,0,0.110666666666667,0,0.0183333333333333,1,0,"Other",0,0,317.40695256049,353.82748314968,299.836944580078,323.69046009675
0,1,-0.742486571208303,14,0,0,0,0,0,0,0.657533333333333,1,0,1,0,0,0,0.0384666666666667,0,0,0.00106666666666667,5,66.4066772879937,0.406866666666667,40.985598029355,0.0939333333333333,98.1901517761769,95.4265212471927,0.269278892447517,-0.279819865724562,101.566876210191,0.1902,-1.35665258694883,98.2179821366772,98.9257727609024,-0.232746773281519,2.04412729800174,2.52600910962644,96.8608775543994,0.971466666666667,0.680511403759795,0,0,0.250733333333333,0,0.7916,0,0,"Service-Oriented",1,0,317.40695256049,353.555230302979,299.284637451172,323.415606771547
0,1,3.61496175573467,15,0,0,0,0,0,0,0.129733333333333,0,1,0,0,0,1,0.6392,0,0,0.0008,8,93.2605320699132,0.0753333333333333,28.7020674601033,0.0939333333333333,95.827530454933,95.4265212471927,0.269278892447517,-0.200421836437215,98.4777704868966,0.228466666666667,-0.269804532752573,98.4125606550901,96.8279485605122,5.36700565526439,3.54364717640215,2.52600910962644,96.8608775543994,0.971466666666667,0.680511403759795,0,0,0.049,0,0.7916,0,1,"Other",0,0,317.40695256049,353.2810976711,299.284637451172,323.324229227587
0,1,13.125254992672,15,0,0,0,0,0,0,0.657533333333333,1,0,0,0,0,1,0.6392,0,0,0.08,1,100.759174060072,0.0058,1.34935514360183,0.184066666666667,92.5383271258222,100.146527534892,-2.44594361468762,3.55095695581497,98.4777704868966,0.0308,-0.269804532752573,97.8700474579218,98.9257727609024,-0.232746773281519,-0.591488388313451,2.52600910962644,96.8608775543994,0.971466666666667,15.1335007414843,0,1,0.4706,0,0.000466666666666667,1,1,"Other",0,0,321.637338481281,348.240992495173,299.895355224609,323.257895400354
0,1,-0.742486571208303,15,0,0,0,0,0,0,0.657533333333333,1,0,0,0,0,1,0.6392,0,0,0.0008,5,93.2605320699132,0.406866666666667,28.7020674601033,0.207466666666667,98.1901517761769,98.5263524382467,4.11552040678816,-0.279819865724562,98.4777704868966,0.1902,-0.269804532752573,98.2179821366772,98.9257727609024,-0.232746773281519,2.04412729800174,2.52600910962644,96.8608775543994,0.971466666666667,0.680511403759795,0,0,0.250733333333333,0,0.7916,1,1,"Other",0,0,317.40695256049,352.363539603783,299.836944580078,323.202478914784
0,0,-0.742486571208303,16,0,1,0,0,0,0,0.081,0,0,0,0,0,1,0.6392,0,0,0.00246666666666667,9,95.7184739427018,0.406866666666667,31.5073223351082,0.184066666666667,98.1901517761769,100.146527534892,-2.44594361468762,-0.200421836437215,98.4777704868966,0.228466666666667,-0.269804532752573,98.4125606550901,101.682173192424,-3.97329218946612,-0.307667716459207,2.52600910962644,96.8608775543994,0.971466666666667,0.680511403759795,0,0,0.110666666666667,1,0.7916,1,0,"Other",1,1,326.484037809957,329.813503789875,313.297576904297,323.19837283471
0,1,5.61984697000258,14.3605676494902,0,0,0,0,0,0,0.657533333333333,1,0,0,0,0,1,0.6392,0,0,0.007,9,86.2070670154982,0.0902666666666667,21.9786131202914,0.1762,99.0347147106627,98.5510896458431,1.24632102738497,-0.279819865724562,98.4777704868966,0.1902,-0.269804532752573,98.2179821366772,98.9257727609024,-0.232746773281519,3.54364717640215,2.52600910962644,96.8608775543994,0.971466666666667,0.680511403759795,1,0,0.049,0,0.7916,1,1,"Other",0,0,318.82278050693,349.118224353333,301.607879638672,323.182961499645
0,1,-0.742486571208303,15,0,0,0,0,0,0,0.657533333333333,1,0,0,0,1,0,0.0589333333333333,0,0,0.007,1,86.2070670154982,0.406866666666667,21.9786131202914,0.0634666666666667,98.1901517761769,105.299339276523,-4.19964796590176,-0.279819865724562,101.815887115318,0.1902,-3.14248030155881,98.2179821366772,98.9257727609024,-0.232746773281519,-0.307667716459207,2.52600910962644,96.8608775543994,0.971466666666667,0.680511403759795,0,0,0.110666666666667,0,0.7916,1,0,"Leadership/Management",0,1,326.484037809957,325.593453175007,317.317504882812,323.131665289259
0,1,-0.244508498276389,13,0,1,0,0,0,0,0.081,0,0,0,0,0,1,0.6392,0,0,0.0000666666666666667,3,167.828405135337,0.0734666666666667,20.9134572019685,0.184066666666667,99.3022139903814,100.146527534892,-2.44594361468762,-0.279819865724562,98.4777704868966,0.1902,-0.269804532752573,98.2179821366772,101.682173192424,-3.97329218946612,-0.591488388313451,2.52600910962644,96.8608775543994,0.971466666666667,0.680511403759795,0,0,0.4706,0,0.7916,0,0,"Other",0,1,326.484037809957,329.572712316103,313.297576904297,323.118109010119
0,1,11.7499113153435,15,0,0,0,0,0,0,0.129733333333333,0,1,0,0,0,1,0.6392,0,0,0.0606,9,98.8736660700706,0.0000666666666666667,-0.520459560200038,0.207466666666667,145.875993627894,98.5263524382467,4.11552040678816,-2.0129328871987,98.4777704868966,0.2184,-0.269804532752573,98.7666250947536,96.8279485605122,5.36700565526439,-0.591488388313451,2.52600910962644,96.8608775543994,0.971466666666667,-2.22408194344712,0,0,0.4706,0,0.0264666666666667,1,0,"Other",0,0,320.71111271637,349.180317746937,298.616119384766,322.835849949358
0,1,-0.742486571208303,16,0,0,0,1,0,0,0.657533333333333,1,0,0,0,0,0,0.0210666666666667,0,0,0.00246666666666667,9,95.7184739427018,0.406866666666667,31.5073223351082,0.207466666666667,98.1901517761769,98.5263524382467,4.11552040678816,1.43736033194972,95.3192851632485,0.160066666666667,-7.18857007733646,99.4838694709863,98.9257727609024,-0.232746773281519,-0.591488388313451,2.52600910962644,96.8608775543994,0.971466666666667,0.680511403759795,0,0,0.4706,0,0.7916,1,0,"Other",0,0,318.333178325401,350.059476361018,300.017333984375,322.803329556931
0,1,31.6153692727606,13,0,0,0,0,0,0,0.657533333333333,1,0,0,0,0,1,0.6392,0,0,0.123666666666667,9,98.2358701542159,0.00266666666666667,-3.45252162887886,0.1762,92.3715988654078,98.5510896458431,1.24632102738497,-0.200421836437215,98.4777704868966,0.228466666666667,-0.269804532752573,98.4125606550901,98.9257727609024,-0.232746773281519,-0.591488388313451,2.52600910962644,96.8608775543994,0.971466666666667,0.680511403759795,1,0,0.4706,0,0.7916,0,0,"Other",0,0,325.249405387856,345.768012360498,297.186889648438,322.734769132264
0,1,31.6153692727606,14,0,0,0,0,0,0,0.0495333333333333,0,0,1,0,0,0,0.0384666666666667,0,0,0.0864666666666667,6,98.1953508955077,0.00266666666666667,-0.797301431687458,0.0634666666666667,92.3715988654078,105.299339276523,-4.19964796590176,-2.0129328871987,101.566876210191,0.2184,-1.35665258694883,98.7666250947536,97.5794363484528,-4.42906135302161,-0.591488388313451,2.52600910962644,96.8608775543994,0.971466666666667,0.680511403759795,0,0,0.4706,0,0.7916,1,0,"Service-Oriented",0,0,325.249405387856,345.237287579629,297.18896484375,322.558552603745
0,1,10.0525288153157,14,0,0,0,1,0,0,0.129733333333333,0,1,0,0,0,0,0.0210666666666667,0,0,0.0018,8,80.219015954596,0.0112666666666667,14.9091681607538,0.207466666666667,94.7654734666816,98.5263524382467,4.11552040678816,-2.0129328871987,95.3192851632485,0.2184,-7.18857007733646,98.7666250947536,96.8279485605122,5.36700565526439,2.04412729800174,2.52600910962644,96.8608775543994,0.971466666666667,0.680511403759795,0,0,0.250733333333333,0,0.7916,1,1,"Other",0,0,318.82278050693,345.175379099772,303.219970703125,322.406043436609
0,0,5.61984697000258,14.3605676494902,0,0,0,0,0,0,0.657533333333333,1,0,0,0,0,0,0.0598666666666667,1,0,0.004,8,99.9219586703705,0.0902666666666667,15.2824336000107,0.1762,99.0347147106627,98.5510896458431,1.24632102738497,-0.279819865724562,97.5411379187053,0.1902,4.00160617583862,98.2179821366772,98.9257727609024,-0.232746773281519,-0.591488388313451,2.52600910962644,96.8608775543994,0.971466666666667,0.680511403759795,1,0,0.4706,1,0.7916,1,1,"Other",1,0,318.82278050693,346.768872079876,301.607879638672,322.399844075159
0,1,5.61984697000258,15,0,0,0,0,0,0,0.129733333333333,0,1,0,0,0,0,0.0598666666666667,1,0,0.0217333333333333,9,93.2447708087414,0.0902666666666667,8.37894386686509,0.0939333333333333,99.0347147106627,95.4265212471927,0.269278892447517,-0.200421836437215,97.5411379187053,0.228466666666667,4.00160617583862,98.4125606550901,96.8279485605122,5.36700565526439,-3.14089551821507,2.52600910962644,96.8608775543994,0.971466666666667,0.680511403759795,0,0,0.119,0,0.7916,0,0,"Other",0,1,327.899865756397,327.465262633223,311.808044433594,322.391057607738
0,1,13.125254992672,16,0,1,0,0,0,0,0.081,0,0,0,0,0,0,0.0598666666666667,1,0,0.4066,9,98.9335721309893,0.0058,-0.476240578249076,0.184066666666667,92.5383271258222,100.146527534892,-2.44594361468762,-0.200421836437215,97.5411379187053,0.228466666666667,4.00160617583862,98.4125606550901,101.682173192424,-3.97329218946612,2.04412729800174,2.52600910962644,96.8608775543994,0.971466666666667,0.680511403759795,0,0,0.250733333333333,0,0.7916,1,0,"Other",1,1,329.788197965837,322.843621529569,313.06982421875,321.900547904719
0,1,-0.742486571208303,15,0,0,0,0,0,0,0.657533333333333,1,0,0,0,0,0,0.0598666666666667,1,0,0.007,1,86.2070670154982,0.406866666666667,21.9786131202914,0.207466666666667,98.1901517761769,98.5263524382467,4.11552040678816,-0.279819865724562,97.5411379187053,0.1902,4.00160617583862,98.2179821366772,98.9257727609024,-0.232746773281519,-0.307667716459207,2.52600910962644,96.8608775543994,0.971466666666667,0.680511403759795,0,0,0.110666666666667,0,0.7916,1,0,"Other",1,0,317.40695256049,348.380491991338,299.836944580078,321.874796377302
0,1,5.61984697000258,17,0,0,0,0,0,0,0.129733333333333,0,1,0,0,0,1,0.6392,0,0,0.4066,2,98.9335721309893,0.0902666666666667,-0.476240578249076,0.0939333333333333,99.0347147106627,95.4265212471927,0.269278892447517,3.50046213814039,98.4777704868966,0.103866666666667,-0.269804532752573,97.9854417491854,96.8279485605122,5.36700565526439,-0.591488388313451,2.52600910962644,96.8608775543994,0.971466666666667,15.1335007414843,0,0,0.4706,0,0.000466666666666667,1,0,"Other",0,0,318.250836282248,350.196562886488,296.613342285156,321.686913817964
0,0,-0.742486571208303,14,0,0,0,0,0,0,0.657533333333333,1,0,0,1,0,0,0.0527333333333333,0,0,0.004,6,99.9219586703705,0.406866666666667,15.2824336000107,0.1762,98.1901517761769,98.5510896458431,1.24632102738497,3.50046213814039,95.1704601516014,0.103866666666667,8.02099026077769,97.9854417491854,98.9257727609024,-0.232746773281519,-0.591488388313451,2.52600910962644,96.8608775543994,0.971466666666667,0.680511403759795,1,0,0.4706,1,0.7916,1,0,"Healthcare",1,0,318.333178325401,345.84967203389,300.724609375,321.63581991143
0,1,-0.742486571208303,15,0,0,0,0,0,0,0.129733333333333,0,1,0,0,0,0,0.0598666666666667,1,0,0.4066,9,98.9335721309893,0.406866666666667,-0.476240578249076,0.207466666666667,98.1901517761769,98.5263524382467,4.11552040678816,3.50046213814039,97.5411379187053,0.103866666666667,4.00160617583862,97.9854417491854,96.8279485605122,5.36700565526439,2.04412729800174,2.52600910962644,96.8608775543994,0.971466666666667,0.680511403759795,0,0,0.250733333333333,0,0.7916,1,1,"Other",1,1,325.912093585275,328.488477902831,310.400695800781,321.600422429629
0,1,-0.244508498276389,16,0,0,0,0,0,0,0.129733333333333,0,1,0,1,0,0,0.0527333333333333,0,0,0.0217333333333333,1,93.2447708087414,0.0734666666666667,8.37894386686509,0.0939333333333333,99.3022139903814,95.4265212471927,0.269278892447517,-2.0129328871987,95.1704601516014,0.2184,8.02099026077769,98.7666250947536,96.8279485605122,5.36700565526439,-0.591488388313451,2.52600910962644,96.8608775543994,0.971466666666667,0.680511403759795,0,0,0.4706,0,0.7916,1,0,"Healthcare",0,1,326.484037809957,328.058975245293,310.037109375,321.52670747675
0,1,-0.742486571208303,14,0,0,0,0,0,0,0.129733333333333,0,1,0,1,0,0,0.0527333333333333,0,0,0.4066,8,98.9335721309893,0.406866666666667,-0.476240578249076,0.207466666666667,98.1901517761769,98.5263524382467,4.11552040678816,3.50046213814039,95.1704601516014,0.103866666666667,8.02099026077769,97.9854417491854,96.8279485605122,5.36700565526439,-0.591488388313451,2.52600910962644,96.8608775543994,0.971466666666667,0.680511403759795,0,0,0.4706,0,0.7916,0,0,"Healthcare",0,1,325.912093585275,328.207904478131,310.400695800781,321.506897954729
0,1,-0.742486571208303,14,0,0,0,0,0,0,0.0124666666666667,0,0,0,0,0,1,0.6392,0,0,0.08,9,100.759174060072,0.406866666666667,1.34935514360183,0.207466666666667,98.1901517761769,98.5263524382467,4.11552040678816,-0.200421836437215,98.4777704868966,0.228466666666667,-0.269804532752573,98.4125606550901,102.235766551845,-2.69608222249991,-0.591488388313451,2.52600910962644,96.8608775543994,0.971466666666667,26.6853947940771,0,1,0.4706,0,0.00113333333333333,1,1,"Other",0,1,324.985867820365,331.655421923415,307.576110839844,321.405800194541
0,1,5.61984697000258,14,0,1,0,0,0,0,0.081,0,0,0,0,0,0,0.0598666666666667,1,0,0.4066,8,98.9335721309893,0.0902666666666667,-0.476240578249076,0.1762,99.0347147106627,98.5510896458431,1.24632102738497,1.43736033194972,97.5411379187053,0.160066666666667,4.00160617583862,99.4838694709863,101.682173192424,-3.97329218946612,2.04412729800174,2.52600910962644,96.8608775543994,0.971466666666667,0.680511403759795,1,0,0.250733333333333,0,0.7916,1,0,"Other",0,1,327.327921531715,325.625696084738,311.114074707031,321.355897441161
0,1,-0.742486571208303,16,0,0,0,0,0,0,0.657533333333333,1,0,0,0,0,1,0.6392,0,0,0.00146666666666667,5,99.0995454799431,0.406866666666667,28.0430264744408,0.0634666666666667,98.1901517761769,105.299339276523,-4.19964796590176,-2.0129328871987,98.4777704868966,0.2184,-0.269804532752573,98.7666250947536,98.9257727609024,-0.232746773281519,-0.591488388313451,2.52600910962644,96.8608775543994,0.971466666666667,0.680511403759795,0,0,0.4706,0,0.7916,1,0,"Other",0,0,317.40695256049,343.313690120661,303.304565429688,321.341736036946
0,1,5.61984697000258,15,0,0,0,0,0,0,0.129733333333333,0,1,0,0,0,1,0.6392,0,0,0.4066,8,98.9335721309893,0.0902666666666667,-0.476240578249076,0.207466666666667,99.0347147106627,98.5263524382467,4.11552040678816,3.50046213814039,98.4777704868966,0.103866666666667,-0.269804532752573,97.9854417491854,96.8279485605122,5.36700565526439,-0.591488388313451,2.52600910962644,96.8608775543994,0.971466666666667,0.680511403759795,0,0,0.4706,0,0.7916,1,1,"Other",1,1,327.327921531715,325.446672688929,311.178588867188,321.317727695944
1,1,28.0991264801885,13,0,0,0,0,0,0,0.657533333333333,1,0,0,0,0,1,0.6392,0,0,0.0864666666666667,5,98.1953508955077,0.000733333333333333,-0.797301431687458,0.053,47.1333077471356,96.4221103556902,-0.607422935394595,-2.0129328871987,98.4777704868966,0.2184,-0.269804532752573,98.7666250947536,98.9257727609024,-0.232746773281519,2.04412729800174,2.52600910962644,96.8608775543994,0.971466666666667,0.680511403759795,0,0,0.250733333333333,0,0.7916,1,1,"Other",0,1,334.326490637323,318.424341330546,311.201904296875,321.317578754915
